caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2014,1,10035,Alabama,2,2,0,0,0,4,4,111,RANDOLPH (111),0,NOT APPLICABLE,18,1,January,2014,7,Saturday,14,2:00pm-2:59pm,10,10,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-48,,76,76,33.31394167,33.31394167,-85.614672220,-85.614672220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,8,Driveway Access Related,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,14,2:00pm-2:59pm,23,23,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10036,Alabama,1,1,0,0,0,2,2,3,BALDWIN (3),0,NOT APPLICABLE,18,1,January,2014,7,Saturday,22,10:00pm-10:59pm,5,5,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-47,I-65,0,None,30.96759722,30.96759722,-87.758958330,-87.758958330,0,No Special Jurisdiction,59,"Traffic Sign Support ",0,Not a Collision with Motor Vehicle In-Transport,0,No,3,"Intersection-Related ",3,T-Intersection,0,None,4,Rural-Major Collector,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,29,29,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2014,1,10037,Alabama,2,2,0,0,0,3,3,73,JEFFERSON (73),350,BIRMINGHAM,19,1,January,2014,1,Sunday,11,11:00am-11:59am,12,12,1,This section IS ON the NHS,,,,,,,1,Interstate,I-65,,2590,2590,33.54454722,33.54454722,-86.739972220,-86.739972220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,11,Urban-Principal Arterial-Interstate,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,11,11:00am-11:59am,17,17,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10038,Alabama,1,1,0,0,0,1,1,49,DEKALB (49),0,NOT APPLICABLE,20,1,January,2014,2,Monday,0,0:00am-0:59am,15,15,1,This section IS ON the NHS,,,,,,,1,Interstate,I-59,,2140,2140,34.45028333,34.45028333,-85.735302780,-85.735302780,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,3,On Median,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,6,6:00am-6:59am,15,15,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10039,Alabama,4,4,0,0,0,4,4,85,LOWNDES (85),1220,FORT DEPOSIT,20,1,January,2014,2,Monday,16,4:00pm-4:59pm,55,55,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-185,,202,202,31.98539167,31.98539167,-86.536450000,-86.536450000,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,4,Rural-Major Collector,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,17,5:00pm-5:59pm,25,25,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,None,0,None,1,0
2014,1,10040,Alabama,1,1,0,0,0,2,2,89,MADISON (89),1730,HUNTSVILLE,25,1,January,2014,7,Saturday,9,9:00am-9:59am,3,3,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 1,,3330,3330,34.71997500,34.71997500,-86.585305560,-86.585305560,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,13,Urban-Other Principal Arterial,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,9,9:00am-9:59am,7,7,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10041,Alabama,1,1,0,1,1,1,1,93,MARION (93),0,NOT APPLICABLE,26,1,January,2014,1,Sunday,19,7:00pm-7:59pm,55,55,1,This section IS ON the NHS,,,,,,,1,Interstate,I-22,,30,30,34.19474722,34.19474722,-88.126533330,-88.126533330,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,20,Entrance/Exit Ramp,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,20,8:00pm-8:59pm,9,9,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10042,Alabama,4,4,0,0,0,9,9,51,ELMORE (51),0,NOT APPLICABLE,28,1,January,2014,3,Tuesday,7,7:00am-7:59am,55,55,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-14,,1673,1673,32.54133056,32.54133056,-86.269283330,-86.269283330,0,No Special Jurisdiction,23,Bridge Rail (Includes parapet),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,4,On Roadside,4,Dawn,12,Freezing Rain or Drizzle,3,Sleet or Hail,3,Sleet or Hail,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,8,8:00am-8:59am,5,5,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,2,0
2014,1,10043,Alabama,1,1,0,0,0,5,5,125,TUSCALOOSA (125),0,NOT APPLICABLE,28,1,January,2014,3,Tuesday,11,11:00am-11:59am,35,35,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-LARRY NOLAND ROAD,,0,None,33.17968611,33.17968611,-87.411075000,-87.411075000,0,No Special Jurisdiction,10,Railway Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,No,6,"Railway Grade Crossing ",1,Not an Intersection,0,None,6,Rural-Local Road or Street,1,On Roadway,1,Daylight,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,0,No,725433K,725433K,99,Unknown,99,Unknown,11,11:00am-11:59am,43,43,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,3,0
2014,1,10044,Alabama,2,2,0,0,0,2,2,89,MADISON (89),0,NOT APPLICABLE,29,1,January,2014,4,Wednesday,11,11:00am-11:59am,55,55,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 1,,3454,3454,34.87885556,34.87885556,-86.568211110,-86.568211110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,2,Rural-Principal Arterial-Other,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,12,12:00pm-12:59pm,5,5,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10045,Alabama,1,1,0,0,0,1,1,49,DEKALB (49),0,NOT APPLICABLE,30,1,January,2014,5,Thursday,7,7:00am-7:59am,15,15,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-22,,0,None,34.26277500,34.26277500,-85.826441670,-85.826441670,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Rural-Local Road or Street,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,9,9:00am-9:59am,3,3,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10046,Alabama,2,2,0,0,0,3,3,43,CULLMAN (43),0,NOT APPLICABLE,30,1,January,2014,5,Thursday,10,10:00am-10:59am,51,51,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 74,,702,702,34.19471667,34.19471667,-86.982080560,-86.982080560,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,8,Driveway Access Related,1,Not an Intersection,0,None,2,Rural-Principal Arterial-Other,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,11,11:00am-11:59am,0,0,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10047,Alabama,1,1,0,0,0,1,1,21,CHILTON (21),0,NOT APPLICABLE,30,1,January,2014,5,Thursday,5,5:00am-5:59am,0,0,1,This section IS ON the NHS,,,,,,,2,U.S. Highway,US-SR 6,,1145,1145,32.67191111,32.67191111,-86.786197220,-86.786197220,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,2,Rural-Principal Arterial-Other,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,12,12:00pm-12:59pm,45,45,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10048,Alabama,3,3,0,0,0,3,3,21,CHILTON (21),0,NOT APPLICABLE,30,1,January,2014,5,Thursday,13,1:00pm-1:59pm,40,40,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-22,,609,609,32.83127500,32.83127500,-86.712616670,-86.712616670,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,13,1:00pm-1:59pm,55,55,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10049,Alabama,1,1,0,0,0,1,1,11,BULLOCK (11),0,NOT APPLICABLE,30,1,January,2014,5,Thursday,17,5:00pm-5:59pm,20,20,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-239,,241,241,32.07518889,32.07518889,-85.684450000,-85.684450000,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,Rural-Major Collector,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,18,6:00pm-6:59pm,6,6,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2014,1,10050,Alabama,1,1,0,0,0,1,1,81,LEE (81),0,NOT APPLICABLE,30,1,January,2014,5,Thursday,21,9:00pm-9:59pm,52,52,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-57,,0,None,32.59298611,32.59298611,-85.567230560,-85.567230560,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Rural-Local Road or Street,4,On Roadside,6,Dark - Unknown Lighting,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,8,8,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2014,1,10051,Alabama,2,2,0,0,0,3,3,79,LAWRENCE (79),0,NOT APPLICABLE,31,1,January,2014,6,Friday,7,7:00am-7:59am,10,10,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-24,CR-217,579,579,34.51612222,34.51612222,-87.206150000,-87.206150000,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,2,Rural-Principal Arterial-Other,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,30,30,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,2,0
2014,1,10052,Alabama,1,1,0,0,0,1,1,5,BARBOUR (5),1050,EUFAULA,9,1,January,2014,5,Thursday,23,11:00pm-11:59pm,45,45,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-165,,30,30,32.01590833,32.01590833,-85.089738890,-85.089738890,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,14,Urban-Minor Arterial,4,On Roadside,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,0,0:00am-0:59am,20,20,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10053,Alabama,2,2,0,0,0,2,2,89,MADISON (89),1730,HUNTSVILLE,14,1,January,2014,3,Tuesday,6,6:00am-6:59am,59,59,0,This section IS NOT on the NHS,,,,,,,6,Local Street - Municipality,BAILEY COVE ROAD,,0,None,34.63373056,34.63373056,-86.538686110,-86.538686110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,14,Urban-Minor Arterial,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,6,6,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10054,Alabama,1,1,0,0,0,1,1,117,SHELBY (117),530,CALERA,23,1,January,2014,5,Thursday,12,12:00pm-12:59pm,14,14,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-25,,1220,1220,33.12335556,33.12335556,-86.705405560,-86.705405560,0,No Special Jurisdiction,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,14,Urban-Minor Arterial,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,12,12:00pm-12:59pm,18,18,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10055,Alabama,1,1,0,2,2,1,1,3,BALDWIN (3),1493,GULF SHORES,17,1,January,2014,6,Friday,14,2:00pm-2:59pm,3,3,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-180,,140,140,30.24939167,30.24939167,-87.795900000,-87.795900000,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Rural-Local Road or Street,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,14,2:00pm-2:59pm,10,10,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2014,1,10056,Alabama,1,1,0,0,0,1,1,63,GREENE (63),0,NOT APPLICABLE,17,1,January,2014,6,Friday,15,3:00pm-3:59pm,15,15,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-20,,0,None,32.87214444,32.87214444,-88.107377780,-88.107377780,0,No Special Jurisdiction,2,Fire/Explosion,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,Rural-Major Collector,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,15,3:00pm-3:59pm,30,30,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),20,Police Pursuit Involved,0,None,0,None,1,0
2014,1,10057,Alabama,1,1,0,0,0,5,5,13,BUTLER (13),0,NOT APPLICABLE,26,1,January,2014,1,Sunday,4,4:00am-4:59am,45,45,1,This section IS ON the NHS,,,,,,,1,Interstate,I-65,,1060,1060,31.57367500,31.57367500,-86.849616670,-86.849616670,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,5,5:00am-5:59am,20,20,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10058,Alabama,5,5,0,0,0,6,6,73,JEFFERSON (73),350,BIRMINGHAM,27,1,January,2014,2,Monday,13,1:00pm-1:59pm,0,0,1,This section IS ON the NHS,,,,,,,1,Interstate,I-59,,1210,1210,33.52091389,33.52091389,-86.848627780,-86.848627780,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,11,Urban-Principal Arterial-Interstate,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,13,1:00pm-1:59pm,8,8,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10059,Alabama,2,2,0,0,0,2,2,105,PERRY (105),0,NOT APPLICABLE,28,1,January,2014,3,Tuesday,11,11:00am-11:59am,5,5,1,This section IS ON the NHS,,,,,,,3,State Highway,SR-5,,750,750,32.80983333,32.80983333,-87.263477780,-87.263477780,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,1,Non-Junction,1,Not an Intersection,0,None,2,Rural-Principal Arterial-Other,1,On Roadway,1,Daylight,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,12,12:00pm-12:59pm,0,0,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10060,Alabama,1,1,0,0,0,1,1,125,TUSCALOOSA (125),3050,TUSCALOOSA,31,1,January,2014,6,Friday,16,4:00pm-4:59pm,36,36,0,This section IS NOT on the NHS,,,,,,,6,Local Street - Municipality,12TH AVE E,,0,None,33.16004167,33.16004167,-87.521419440,-87.521419440,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,16,Urban-Local Road or Street,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,16,4:00pm-4:59pm,45,45,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10061,Alabama,1,1,0,1,1,6,6,97,MOBILE (97),2100,MOBILE,25,1,January,2014,7,Saturday,18,6:00pm-6:59pm,25,25,0,This section IS NOT on the NHS,,,,,,,6,Local Street - Municipality,ZEIGLER BLVD,,0,None,30.70868889,30.70868889,-88.192527780,-88.192527780,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,14,Urban-Minor Arterial,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,18,6:00pm-6:59pm,31,31,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10062,Alabama,1,1,0,0,0,1,1,31,COFFEE (31),0,NOT APPLICABLE,1,2,February,2014,7,Saturday,13,1:00pm-1:59pm,35,35,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-208,,0,None,31.54682778,31.54682778,-85.981436110,-85.981436110,0,No Special Jurisdiction,53,Mail Box,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,Rural-Major Collector,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,13,1:00pm-1:59pm,55,55,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10063,Alabama,1,1,0,0,0,1,1,31,COFFEE (31),0,NOT APPLICABLE,1,2,February,2014,7,Saturday,0,0:00am-0:59am,1,1,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-51,,30,30,31.38656944,31.38656944,-85.895397220,-85.895397220,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,1,1:00am-1:59am,40,40,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2014,1,10064,Alabama,1,1,0,0,0,1,1,1,AUTAUGA (1),0,NOT APPLICABLE,1,2,February,2014,7,Saturday,7,7:00am-7:59am,20,20,1,This section IS ON the NHS,,,,,,,1,Interstate,I-65,,1835,1835,32.51675000,32.51675000,-86.433772220,-86.433772220,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,Rural-Principal Arterial-Interstate,3,On Median,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,30,30,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2014,1,10065,Alabama,2,2,0,0,0,2,2,113,RUSSELL (113),0,NOT APPLICABLE,1,2,February,2014,7,Saturday,23,11:00pm-11:59pm,45,45,0,This section IS NOT on the NHS,,,,,,,3,State Highway,SR-165,,276,276,32.35276389,32.35276389,-85.027322220,-85.027322220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,0,0:00am-0:59am,3,3,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2014,1,10066,Alabama,1,1,0,0,0,1,1,91,MARENGO (91),0,NOT APPLICABLE,3,2,February,2014,2,Monday,15,3:00pm-3:59pm,45,45,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-65,,0,None,32.28255278,32.28255278,-87.486913890,-87.486913890,0,No Special Jurisdiction,43,Other Fixed Object,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Rural-Minor Collector,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,16,4:00pm-4:59pm,30,30,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2014,1,10067,Alabama,3,3,0,0,0,4,4,57,FAYETTE (57),0,NOT APPLICABLE,2,2,February,2014,1,Sunday,20,8:00pm-8:59pm,23,23,0,This section IS NOT on the NHS,,,,,,,2,U.S. Highway,US-SR 171,,390,390,33.73273889,33.73273889,-87.810216670,-87.810216670,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,3,Dark - Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,20,8:00pm-8:59pm,31,31,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,3,1
2014,1,10068,Alabama,2,2,0,0,0,2,2,89,MADISON (89),0,NOT APPLICABLE,3,2,February,2014,2,Monday,15,3:00pm-3:59pm,45,45,0,This section IS NOT on the NHS,,,,,,,4,County Road,CR-WINCHESTER RD,,0,None,34.91740000,34.91740000,-86.425461110,-86.425461110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,Rural-Minor Arterial,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,15,3:00pm-3:59pm,49,49,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
